id,clean_text,sentiment
273237_19,please go see another movie see movie,0
OORklkFql3k_19,israel bound deal iran israel bound deal iran iran continues seek destruction,0
kmgsC68hIL8_11,and theres way next clip prove wrong,0
271594_36,let die,0
107585_9,and wasnt feel like characters underdeveloped,0
ZKErPftd--w_1,looked thought looking guts really beans rice,0
273237_26,seriously thats got say,0
266791_28,and went downhill went really top uhh diner lady looking iphone horrible product placement watching ridiculous video guy tiger pit,0
wR3zalLV_6c_9,parttime employment example skyrocketed recent years,0
266396_16,it awful,0
261902_31,dont rush see theaters,0
225416_10,dont know,0
271366_22,so really doesnt make,0
268836_12,he signs,0
28006_13,its like really hurting money picked first script came along,0
275620_9,the first one kind mediocre rest em really good exception one uhh followed beloved fourth one uhh steaming pile garbage,0
GkoBk5K-FH0_7,so when you go on cnn the average age of the audience there is years old,0
122602_17,its really boring umm dont know like ive forgotten things film didnt care much,0
A8plGi4rbxM_1,iran insists maintaining formidable nuclear capabilities could produce nuclear weapons,0
113265_4,it boring theres much story enough action like would get leave cause bad yeah,0
2W-U94hXuK0_2,but put situations see nazi camp guard killing jewish people morning breakfast minds eye,0
267466_42,but one kind fantastical weird worth time,0
k8NgVOCDYKM_20,just two days ago midst negotiations lausanne commander basij security forces iran said the destruction israel nonnegotiable well want make clear the survival israel nonnegotiable,0
SWHmteF5Rlk_7,many of them also say it is hard to find affordable health care coverage out in the heartland and that the cost of their care continues to rise,0
ShgrdU9WAJE_12,its amount money people spending come getting people come spend money,0
128763_4,umm im really big fan horror movies,0
154449_6,umm not cheesy storyline sigh dumb,0
247318_3,standing bad,0
266791_31,just terribly done,0
S8yP6lBOdKo_0,becoming narcissistically encased mental vortex constant talking building world imaginary world,0
72385_13,they wake think theyre iraq,0
o2bNnLOEEC0_2,but wont leave,0
-UacrmKiTn4_10,because way held accountable reading material wont,0
MpuWcGn2Lcg_2,this means forgotten that actually talking whole time obviously heartbreaking,0
11650_16,uhh but umm stutter overall happy movie,0
_BvNNdEkhZA_14,nd lot people thought new guitar hero announced,0
56276_3,this one stupidest movies umm complete umm insult even watch,0
265959_8,and like kind like making fun like stutter everyone like really stupid,0
25522_5,theres little twist end didnt really care little trouble understanding seemed little disjointed end,0
BdqoZ5qpz0E_6,nurses experience nonclinical roles going find tough perform aspects legal nurse consulting,0
_iy7ftq27xE_7,not everybody candida leaky gut certainly many people food allergies leaky gut,0
229967_8,you cant mean like romantic movies umm really lot umm plot really didnt enjoy much,0
VwvptdTkwEE_3,but islamic banks theyre beginning understand tide streaming theyre back wall,0
260011_15,didnt like doesnt mean wont,0
44MVdpDEQJs_2,the contrast between the achievement of this extraordinary march and then what happened with the bombing of that church where kennedy was and why he was moving,0
XXvSLz8QmGk_4,its fault werent trained thats,0
241172_1,uhh this movie released weeks back uhh stutter uhh good movie,0
52839_9,why saving one guy theres eight us risking lives one guy,0
xSCvspXYU9k_7,first need enormous million net worth qualify,0
230252_4,know whole alien versus predator thing way commercialized,0
192799_13,its interesting,0
216007_22,why make joke its good,0
kU6YY2z7z0I_4,and also think need take look rates,0
290088_12,it left left theaters completely yawning bored dont know spent money please waste money watching movie,0
pVzHaakhKAw_0,this financial advisor patrick munro discussing important term teaching children importance personal finance,0
92331_2,now todays review going terrible movie called house dead,0
298736_18,so uhh uhh uhh little bit hindrance like said thirty minutes trying remember person,0
Bo5IDtP8_Fk_6,this situation hundreds thousands peoplethree percent countrylost lives much government decimated country starting poor circumstances first place,0
100178_8,ebert roper apparently said two thumbs cover probably two thumbs,0
npIVLL_fTf0_24,because without well youre endangering existence,0
262165_18,and umm really really sincerely honestly phoned performance,0
OORklkFql3k_2,theyve gambled ten years time irans terrorist regime change removing incentive,0
221740_5,it stupid ridiculous slapstick like really cheesy cheesy lines think theyre funny dont think theyre funny,0
v2Rr-EsJda8_3,at this point cant stand colin kaepernick as an athlete or couldnt,0
88797_1,this movie pretty predictable entertaining,0
251839_9,shes actress,0
288714_13,umm didnt like movie,0
273237_18,it funny okay this movie aimed young adults really nothing better money,0
275267_10,mean wouldnt recommend watch cause bad enough watched one time,0
36098_9,but movie really stunk really entertaining,0
46497_3,and uhh actually restrain couch put movie uhh play watch otherwise end throwing whatever find tv effort uhh stutter break whatever smug fat face comes camera,0
81615_5,umm it hard go along whole movie umm fantasy portion stutter related zone uhh basically people like cannot follow kind boring confusing,0
EEjCkc82oyk_0,lot people come las vegas never criminal problems life,0
oCsrnIomHos_5,really wasnt direction wanted go starting company,0
84133_19,its sad,0
iEOBNT0HFtU_5,in past countries stripped oil gas minerals behind closed doors,0
107585_5,it trying know create things make laugh dont think funny,0
oGFDE-6nd7Q_2,when hands clenched release,0
eE8Qr9fOvVA_5,like many people country family,0
273250_9,thats premise,0
128752_10,of course father protective,0
136205_10,in books shes interesting character yet big screen yeah loses feel magic imagination well thats seems stutter couldnt get movie,0
cEXJ2zFbC9I_4,and bond prices went loans effectively called portfolios retail investors wiped,0
xnNZyfhusAk_9,if cross line one school little money overcrowded schools crumbling structure another school beautiful new gym well paid teachers kids percent go onto college,0
l0vCKpk6Aes_18,throughout life great democracies great causes born one candidate dared dared say dared champion idea one else would,0
225416_12,uhh it doesnt add anything new franchise,0
KLy4aBLqwCk_20,and im interested see consumers start conversations particular products particular services particular environments,0
GMnoxaqqReQ_11,the unfortunate thing tax payer list publicly available,0
hIQhkTjNaQc_13,when read key points end chapter make sense,0
WoL4fCxGd8Q_11,and rihannas vocals definitely pretty screechy song kanye pretty tuneless singing,0
Yi6Qyn4X8is_4,hes singing mother lost couple years ago,0
110565_8,so im gonna give two know could stutter much potential like trashed opinion,0
S9PDgK7fpJI_6,rather sending aid sending insults,0
29044_8,so umm dont think id really recommend movie really great,0
270956_10,umm it uhh didnt enjoy,0
112169_8,the special effects arent great like scene flying broom sticks towards uhh order headquarters,0
81538_11,really really weakling movie okay alright thats review,0
278474_8,its uhh nothing unusual always effects storyline storyline boring,0
vHzbn_YW76s_3,dont like rude people,0
224263_11,so dont go get movie please really worth,0
261326_1,uhh today going talk new released movie superhero movie,0
WTF9xgqLIvI_9,and amazed,0
271594_16,yeah number one theres mummy technically,0
236399_3,umm expected lot,0
271598_25,so end took movie took two movies really one thats sort disney culture movie hey look making familyfriendly movie,0
80866_12,personally gave one half stars five,0
Zvisaa77Cng_1,and think davos whole issue regulation ethics big issue,0
icehEYAiimM_5,well would encourage anyone join special interest group whether sig group great opportunity work people learn things profession time,0
128763_8,theyre definitely trying survive,0
Bo5IDtP8_Fk_1,director office response coordination coordinating usaids response terrible earthquake struck haiti january,0
273250_13,there none,0
KD0w4BrNXQg_11,so siestas long working hours low pay explain spanish unemployment,0
Gljee9uq_Rc_15,this likely last stop possibly last food able buy,0
100178_11,not funny original didnt think acting great either,0
cR_KQlNhoNE_23,that gives attention span everything everyone else world,0
obGF3RfWQKE_16,felt like didnt know didnt want caught without something truly essential,0
275267_15,but umm thats opinion anyway,0
94481_8,its got good characters,0
92496_2,there probably lot better movies get passed somehow made,0
266938_40,psyched figured comeback first rrated movie gonna grotesque gonna twisted gonna awesome,0
46618_6,but uhh movie basically hour half uhh poorly done special effects,0
gPWyANEm0eE_8,currently many ei providers forced business rate structure seriously underestimates cost providing valuable services,0
43456_0,oh boy one bad,0
aFjMWlR1QAY_9,nd know difficult lonely time,0
266396_46,seriously,0
AepwIhSbAws_4,trying convince un mean dutch unmos allow brother stay least,0
Gljee9uq_Rc_9,this starving migrant mother three children camp migratory pea pickers nipomo california state us,0
oGnKsroR0R0_18,now talking death,0
264418_10,it stutter movie went,0
266938_49,he must stroke something films bad dont know thought would good idea,0
128752_15,so mean wouldnt suggest getting getting stutter dvd,0
23656_18,that looked like talked awful,0
